time_tick,acc_X_value,acc_Y_value,acc_Z_value
21.938504,-0.772008,2.840822,3.926481
21.971828,0.259032,-0.897259,1.272414
22.005206,0.287165,-2.430201,1.820855
22.038508,-3.972122,1.628415,-3.706357
22.071837,-7.142159,12.464210,-16.096194
22.105258,-5.508058,4.812966,12.086062
22.138486,15.706673,1.705930,42.689691
22.171838,7.301079,19.323992,-14.241968
22.205319,6.692631,8.793917,1.069648
22.238605,1.132348,16.318414,-6.497646
22.271841,-3.796442,17.054956,-3.843429
22.305571,-6.692482,18.290558,-4.299541
22.338507,1.793620,13.846013,-13.771790
22.371839,4.789173,2.710333,1.663132
22.405211,2.306147,3.185000,-10.253235
22.438609,-1.424152,8.962864,-4.746375
22.471842,-0.407927,5.062421,-0.824832
22.505189,0.431870,13.473252,8.079672
22.538624,-3.362477,33.829332,-5.323548
22.571841,8.672108,23.106068,-3.741523
22.605172,10.251589,19.137537,-10.920344
22.638491,6.400678,11.367327,-1.882209
22.671917,1.226025,5.846400,2.468510
22.705203,-1.651759,1.645175,5.098186
22.738576,-0.303925,-2.886762,-0.212493
22.771876,0.744773,-3.494612,-0.856556
22.805170,-3.132027,-0.198875,1.386292
22.838548,-4.513231,10.316983,-13.814887
22.871840,-10.035505,12.055535,-3.900892
22.905300,32.519058,19.493837,-7.208600
22.938619,10.624649,18.814009,8.572595
22.971876,3.221962,11.124307,3.352002
23.005307,3.849415,15.965406,-1.111997
23.038500,-2.192868,22.087598,-0.300782
23.071876,-5.309032,21.991527,-6.713581
23.105318,2.812838,17.233929,-16.366150
23.138606,9.773031,6.374191,-8.976033
23.171918,10.515560,-3.385223,-6.455746
23.205261,-0.917162,6.038691,-5.290177
23.238498,-2.022275,4.103659,1.289174
23.271838,3.749603,-3.662062,-0.919107
23.305385,2.900230,9.307492,2.548719
23.338568,-10.719972,42.555461,1.812924
23.371843,3.903885,22.138327,-1.955684
23.405454,10.669093,16.677407,-9.653915
23.438506,8.752317,9.042175,-6.145237
23.471843,4.223373,5.200392,2.300611
23.505204,0.514472,3.995766,6.035699
23.538695,1.095237,-0.443841,-3.668198
23.571834,-2.159497,-1.902261,-1.593099
23.605368,-4.556927,2.336525,2.714373
23.638618,-7.384879,10.440738,-14.065090
23.671829,-6.305804,5.649321,17.527080
23.705487,33.413923,22.438511,-15.308623
23.738515,7.400742,14.358989,-5.720401
23.771842,5.493991,9.593460,7.708557
23.805272,6.035399,18.862344,-1.776262
23.838532,-2.616507,21.823628,-5.756166
23.871876,-4.779446,19.891139,-7.756293
23.905203,6.512760,11.394263,-17.177664
23.938511,3.681366,1.948800,-1.769977
23.971880,1.347235,0.271752,-1.176942
24.005266,-4.207660,5.543523,-3.279126
24.038542,3.474709,0.631493,-0.660225
24.071877,5.709926,4.734852,3.941745
24.105338,-3.974666,31.521688,7.764075
24.138526,1.877869,23.365848,0.429625
24.171838,10.940097,16.348642,-4.470882
24.205313,10.901189,17.033857,-7.944394
24.238641,-0.068836,10.716829,-1.628564
24.272043,1.174398,2.230877,4.209606
24.305205,0.527192,0.539313,6.181900
24.338546,-0.074522,-3.469621,2.088567
24.372143,-1.622130,-0.338941,0.461200
24.405175,0.493522,-0.111634,-19.453583
24.438528,1.054983,11.879256,-12.593950
24.471968,-11.886439,11.917265,13.702805
24.505210,34.316420,36.724324,4.645815
24.538581,3.573474,25.305670,4.752061
24.571848,3.352002,11.869828,1.177989
24.605206,3.904783,10.163599,2.346252
24.638537,-2.573859,8.383297,3.433408
24.671838,-4.472977,7.813906,-1.251763
24.705247,-2.499935,7.253942,-0.701227
24.738608,2.941531,3.996813,-3.076509
24.771918,2.997797,3.121552,-0.455513
24.805202,2.252426,10.577961,-8.803794
24.838507,1.083864,12.197696,-3.670442
24.871876,-0.312604,11.325128,1.027598
24.905168,-3.007674,11.704024,-1.010688
24.938477,0.334153,21.239123,3.944289
24.971878,-6.585636,25.128941,6.374640
25.005175,3.754691,14.305716,6.838832
25.038535,8.934282,12.051495,1.053337
25.071875,5.837721,11.704173,-0.476912
25.105170,2.256915,9.483322,2.189875
25.138545,0.987943,5.238102,2.400572
25.172042,-0.518662,3.492217,-0.166104
25.205263,0.470777,0.805079,-1.294411
25.238721,1.427294,1.156740,-2.315126
25.271875,0.238681,2.510709,-3.939650
25.305121,-2.031104,6.247593,-7.319336
25.338691,0.758540,13.115007,-7.038306
25.371861,2.188827,12.323097,-11.762235
25.405212,-1.255804,14.352704,-9.108018
25.438544,6.945528,18.646559,5.820063
25.471835,11.115328,8.085208,-1.590405
25.505204,-1.580828,12.932592,2.291034
25.538614,1.440014,10.165844,2.320663
25.571824,-2.068664,11.832866,-2.872247
25.605208,-1.157638,7.058957,-1.277352
25.638727,1.318504,3.616571,0.749711
25.671836,-0.022895,6.807108,-0.862692
25.705261,1.977232,6.560048,0.092928
25.738539,2.067617,8.245476,0.927786
25.771839,4.540017,9.795777,-5.057483
25.805013,1.787335,11.820147,-4.535229
25.838543,-0.268310,14.315892,-2.481080
25.871863,-1.526807,13.017290,-3.260869
25.905202,-2.193466,16.410444,0.780837
25.938537,-1.226174,16.365402,3.705010
25.971899,-0.273398,15.993240,3.766663
26.005174,4.165910,16.080930,2.422869
26.038583,4.697741,15.398858,0.720830
26.071815,4.347577,8.271364,1.245778
26.105159,2.556650,6.150325,0.476912
26.138547,0.536919,5.949654,-0.188849
26.171886,0.348818,1.522467,1.105562
26.205166,0.364081,1.166766,1.844798
26.238552,-0.193788,2.695967,0.555924
26.271842,0.968190,4.885393,-7.086042
26.305170,3.705608,8.816065,-13.394091
26.338546,7.016907,15.186814,-9.493648
26.371898,4.650903,12.010941,-13.967074
26.405286,-3.517956,22.521862,1.424152
26.438507,3.571678,6.274828,20.524129
26.472211,7.408373,2.786950,-7.629396
26.505167,1.393924,12.928103,6.803367
26.538520,3.262366,11.859952,-1.201633
26.571866,-2.312732,11.294002,-2.253473
26.605529,0.025439,5.020072,-0.116123
26.638620,2.171918,2.288041,-0.865086
26.671819,0.286716,7.848922,-0.052375
26.705164,0.093228,9.318566,0.567296
26.738548,2.065222,9.501280,0.228804
26.771838,2.496493,12.401959,-7.936014
26.805208,-0.136175,13.824614,-1.203728
26.838623,-1.626170,12.983022,-2.617405
26.871868,-1.790628,13.544931,-5.023663
26.905206,0.978515,14.841587,8.569303
26.938544,-0.249006,16.971156,3.816045
26.971924,3.948928,17.075457,1.802150
27.005177,5.130508,15.785236,-0.165954
27.038552,4.928341,10.057203,-0.524798
27.071847,1.822651,6.857238,-0.190645
27.105160,1.179935,3.864230,1.103168
27.138552,-0.086943,1.953439,1.680790
27.172081,-0.956218,0.085296,1.088952
27.205208,-0.854012,2.254970,1.311471
27.238625,-0.183462,5.253814,-3.497754
27.271838,5.352279,10.600557,-16.764050
27.305215,9.184934,16.538538,-10.083840
27.338624,6.374191,10.018895,-8.798257
27.371857,-2.325601,20.826856,6.498095
27.405285,2.730684,12.093395,12.866749
27.438481,10.855249,2.936743,-2.470455
27.471861,1.538928,11.833465,0.259631
27.505202,2.872696,9.285943,0.082004
27.538583,-2.650476,12.202036,-4.063554
27.572058,-0.847877,7.371112,-1.244580
27.605170,1.555389,4.465794,0.453568
27.638578,0.389371,7.355400,-1.581576
27.671875,0.384433,8.591451,0.330262
27.705219,2.741010,8.378658,-0.182864
27.738526,3.057056,10.631084,-8.700540
27.771880,1.531895,12.550853,-2.279810
27.805185,-2.353435,14.747462,1.281841
27.838535,-0.279832,11.972783,-3.243361
27.871874,3.232138,11.906640,-2.340715
27.905174,-1.485805,18.607203,6.910511
27.938620,-1.953439,19.670565,0.711702
27.971836,3.979605,16.601389,3.448073
28.005208,6.331692,11.868032,0.540061
28.038534,6.037195,6.638460,-0.421245
28.071919,2.546624,5.247080,0.206657
28.105200,0.948587,2.525674,0.937214
28.138519,-0.320535,1.432831,1.206421
28.171848,-0.401941,1.196545,1.320599
28.205205,-0.519560,4.211701,0.304523
28.238513,1.787036,6.495551,-10.864527
28.271876,1.871135,16.545422,-17.063636
28.305218,6.881630,9.686089,-9.838575
28.338626,-0.761533,14.979558,-12.067357
28.371834,0.694343,17.812150,9.637305
28.405199,5.760655,5.488005,4.182820
28.438632,1.377763,10.265057,-3.396596
28.471837,1.306832,8.597436,3.513317
28.505206,-1.481764,12.343747,-2.490358
28.538642,-0.913271,8.552094,-0.958463
28.571938,1.842554,4.680532,-0.849074
28.605186,1.256701,5.653211,-0.941104
28.638540,-0.507290,8.819207,-0.122558
28.671841,0.451024,9.465066,1.460964
28.705299,3.360382,10.169136,-6.998501
28.738504,0.541259,12.778011,-4.735152
28.771875,-0.596028,13.324807,0.093078
28.805232,-0.041002,12.961922,-2.326349
28.838501,0.991983,13.895545,-0.606952
28.871947,-0.460900,17.889964,5.194406
28.905166,-0.682073,16.570562,2.006562
28.938625,3.404527,17.228841,0.499508
28.971871,2.759566,15.047945,-0.420197
29.005209,3.741672,7.512675,0.382188
29.038633,3.820534,3.912116,-0.028881
29.071837,1.097182,3.796741,0.291804
29.105175,-0.190346,1.483710,0.806426
29.138626,0.044145,0.973278,1.265830
29.171840,-0.651545,3.186347,-0.305571
29.205266,0.314101,5.738807,-8.604170
29.238640,2.640599,13.025371,-13.790196
29.271841,5.885307,15.830727,-10.104939
29.305187,1.682436,11.944201,-12.545466
29.338687,0.328317,18.605856,7.833958
29.371831,5.739555,11.461752,8.338554
29.405472,7.027682,6.885671,-0.810466
29.438458,0.751058,9.008056,4.653147
29.471788,1.528154,9.754924,-0.290756
29.505235,-4.138076,12.544419,-2.476591
29.538463,0.976271,4.067744,-0.451323
29.571788,2.224742,4.893025,-0.699581
29.605130,0.640322,7.229400,-1.709970
29.638471,1.054235,7.697484,1.789430
29.671805,3.702765,8.328229,-0.382487
29.705138,2.793983,12.573300,-10.807812
29.738468,0.245115,12.721745,0.644512
29.771906,-4.095578,16.894838,-0.469879
29.805151,-0.129292,13.547775,-2.134956
29.838524,2.756124,15.130398,-2.567424
29.871814,-1.309825,14.007927,7.813756
29.905225,-0.628949,16.698507,2.565928
29.938571,3.475906,15.426542,0.457010
29.971835,3.552374,12.514789,0.140664
30.005171,4.481806,6.655071,0.559814
30.038576,2.111462,5.811833,-0.110736
30.071841,0.720680,3.298131,-0.296143
30.105199,0.288063,2.286395,0.695391
30.138635,-0.853863,2.659155,1.288426
30.171829,0.488734,2.202445,-0.927487
30.205213,1.607913,6.571420,-12.146967
30.238637,5.502222,17.483234,-12.691368
30.272018,4.467590,10.264459,-9.437831
30.305209,1.670165,11.350717,-13.126380
30.338626,-2.947667,19.838315,4.778848
30.371881,4.211102,6.473255,14.849818
30.405171,8.162424,5.882913,-13.576805
30.438708,3.256081,7.472121,6.259415
30.471931,-0.000748,13.481632,-4.153190
30.505199,0.052225,8.241735,-1.296207
30.538605,0.680875,5.432787,-1.097631
30.571833,0.710505,5.492345,-1.372974
30.605161,-0.206058,7.736540,-1.373872
30.638635,1.019966,7.467333,1.099876
30.671841,2.115802,8.551945,-1.074885
30.705210,0.705417,13.258215,-5.829790
30.738620,0.930779,12.693164,-2.815981
30.771888,1.159583,12.657848,-0.122707
30.805209,-0.382188,12.832631,-3.185898
30.838626,4.132989,12.216701,-0.543802
30.871817,-2.605433,19.057927,7.747165
30.905209,-0.642716,18.896612,0.927487
30.938536,3.637970,14.580760,-0.356749
30.971801,4.434818,11.538070,-0.684467
31.005211,3.682863,6.996556,0.395806
31.038550,1.686626,5.204282,-0.198277
31.071865,0.355402,2.836482,0.304523
31.105200,-0.304374,2.383662,0.656184
31.138487,-0.190346,2.504125,1.177989
31.171879,0.818098,4.101564,-0.886934
31.205162,2.314527,5.586620,-8.906748
31.238526,4.397857,17.037897,-14.099658
31.271863,6.052309,12.849989,-11.076122
31.305187,0.971183,10.254732,-15.132344
31.338581,-1.467399,16.921624,10.890265
31.371729,7.776495,9.176704,5.564473
31.405146,4.498267,9.078688,-5.079331
31.438679,0.981358,11.126701,5.021868
31.471920,-0.281927,11.544355,-3.581105
31.505165,-0.470328,9.264844,-0.785177
31.538471,1.393475,5.577642,-0.300184
31.571977,1.994890,4.927892,-1.752469
31.605208,1.016076,6.433001,-0.065095
31.638552,1.362050,8.604170,-0.205909
31.671907,1.780152,10.657571,-2.992111
31.705170,-0.146650,12.568511,-7.251398
31.738634,0.992731,12.942170,-1.086258
31.772247,-0.811663,14.066587,-1.937727
31.805210,0.899653,12.687777,-0.385181
31.838710,1.608662,14.844580,-3.760827
31.871708,1.956282,14.550831,8.428938
31.905209,1.870537,15.359202,0.182265
31.938548,4.791268,16.635058,-0.691500
31.971989,7.204560,11.327372,0.251849
32.005209,3.357838,8.369680,-1.075334
32.038544,0.347172,6.464126,-1.211360
32.071809,0.434862,3.384475,0.664415
32.105261,-0.799991,1.129804,1.427294
32.138513,1.013681,-1.731818,0.746120
32.171811,-0.157873,3.864828,-0.556073
32.205170,-0.758091,7.197676,-4.040659
32.238565,-0.909530,16.237158,-25.740383
32.271830,5.220145,8.211208,-8.072339
32.305297,1.986660,6.787505,-13.740964
32.338538,0.763478,15.456470,4.733506
32.371832,4.017015,11.386182,4.323933
32.405305,7.001793,13.229634,-3.995167
32.438517,5.963870,13.697268,-9.849349
32.471944,8.029990,9.529263,2.330689
32.505268,2.919684,13.278118,-0.188101
32.538636,1.455876,10.147737,-3.115417
32.571838,2.153661,0.919406,-2.799820
32.607044,0.424836,3.525737,2.707939
32.638592,-4.025695,4.578775,-1.217645
32.671981,-2.934049,9.985375,-1.412480
32.705208,-0.728462,7.535869,-6.871155
32.738745,-3.414104,14.666206,0.845782
32.772243,1.699046,12.225978,0.149344
32.805105,-0.915216,14.106092,-3.154324
32.838515,0.535273,11.454120,-5.094295
32.871793,3.214480,15.151797,9.884066
32.905195,6.979197,7.050727,-2.494099
32.938468,4.924600,10.813798,-6.899288
32.971922,5.367543,17.263559,7.174182
33.005222,3.914959,11.477464,4.982661
33.038552,0.895014,5.237952,-4.626361
33.072093,-1.263585,9.814931,-2.034396
33.105172,0.922549,2.076146,-0.975971
33.138686,2.511458,-1.061717,-1.567360
33.172256,-0.421544,5.087112,0.515969
33.205169,0.696887,6.000832,-1.072940
33.238518,2.463123,11.900056,-9.835582
33.271862,-3.929923,16.302701,-1.136089
33.305151,0.333404,8.604170,-8.923508
33.338673,2.157702,11.045445,-3.478450
33.372193,1.054983,18.868180,3.373700
33.405172,-0.414511,13.524430,-3.271793
33.438495,4.043951,1.971546,3.465431
33.472150,0.015713,8.745134,11.498863
33.505210,-3.624053,13.447364,-5.753921
33.538509,-2.209927,14.094420,-11.823738
33.571898,4.061759,5.046559,1.485057
33.605314,1.254008,4.779745,4.114582
33.638568,-0.242871,6.993264,-0.929432
33.671832,0.501902,12.626872,-0.552182
33.705305,-0.417953,10.516308,-2.099790
33.738536,3.653383,2.466565,-4.287420
33.771837,-6.161399,9.146626,-1.243982
33.805208,-5.778462,17.083688,6.680360
33.838493,-0.649600,6.730192,8.245925
33.872237,-4.021355,5.318610,0.279084
33.905489,0.866283,9.575054,-0.431570
33.938570,7.788018,12.959977,-0.644811
33.971880,-2.464769,13.977549,-9.442620
34.005220,-5.905210,16.483320,-5.342702
34.038543,-4.633245,13.665992,-2.511009
34.071957,-5.053891,5.360360,-4.173542
34.105357,-4.572191,5.550855,-3.984543
34.138529,-0.232096,5.753921,-2.319915
34.171875,2.067168,3.093569,-3.177219
34.205243,-3.671490,4.515775,-2.032451
34.238548,-3.366667,3.440441,-1.903159
34.271897,-2.080935,4.067146,-7.263220
34.305180,-5.926310,10.561799,-6.024176
34.338628,-6.883725,15.291115,-12.302296
34.371840,-1.983517,7.827523,-8.961518
34.405198,-10.570778,11.110690,1.706079
34.438655,-9.135552,11.728266,3.377591
34.471837,-1.899717,9.213965,-4.663473
34.505269,-1.404100,6.301315,7.890673
34.538560,-5.059428,11.285323,4.029136
34.571838,-6.235322,11.760738,-3.279724
34.605263,-5.990806,10.914807,-0.405233
34.638499,-4.223971,10.782223,-1.257749
34.671839,-2.096498,9.441123,-2.417931
34.705209,-9.739661,10.690941,2.140642
34.738520,-7.618023,8.688868,-1.108555
34.771898,-8.170954,9.462672,-1.544764
34.805163,-8.706077,9.262300,-7.454314
34.838635,-7.054318,9.680402,-3.846273
34.871903,-4.740988,8.452582,-2.639103
34.905210,-14.847274,8.984563,-13.171572
34.938632,-13.899435,7.434860,-12.199941
34.971887,-9.272326,6.596261,-3.549830
35.005213,-8.344390,6.432103,-7.909827
35.038640,-10.130678,8.608510,-7.747614
35.071873,-7.009425,9.852043,-6.821923
35.105180,-5.632561,8.586512,-1.223780
35.138632,-4.011030,6.923231,-1.474731
35.171976,0.222968,4.569497,-3.163602
35.205202,1.649215,3.120654,-2.755525
35.238643,0.216683,1.621232,-2.644191
35.271987,1.315960,1.049895,-13.091812
35.305224,0.457309,1.601928,-7.353604
35.338641,0.520159,-1.772670,-3.472016
35.371840,-0.011373,-1.836269,-7.073772
35.405322,-3.105241,-0.288811,-9.572061
35.438558,9.235065,-3.660266,-10.780428
35.471875,2.541685,-5.488005,-7.243467
35.505206,2.001325,-5.344498,-11.001749
35.538646,1.950745,-6.037794,-8.212555
35.571873,4.095578,-6.316578,-7.465537
35.605187,1.634849,-4.919063,-7.081852
35.638638,-2.383214,-6.688142,-8.911088
35.671841,-0.446834,-7.257833,-4.656290
35.705265,-1.015327,-5.853583,-5.746738
35.738674,-1.706678,-4.773311,-10.565241
35.771836,-0.629847,-4.574585,-8.085358
35.805198,-1.674804,-5.219396,-6.237567
35.838637,0.537517,-5.226729,-7.016159
35.871824,0.570439,-5.686731,-7.053121
35.905168,-0.620569,-5.535442,-7.985397
35.938913,1.724934,-5.861514,-6.710139
35.971838,1.160481,-6.849607,-6.610178
36.005216,0.470477,-7.295842,-9.380967
36.038501,1.997434,-6.943582,-7.726814
36.071850,2.190324,-7.115522,-7.269505
36.105171,3.116464,-7.569389,-6.645045
36.138488,2.262452,-6.447666,-7.634035
36.171880,1.681687,-6.004423,-8.679141
36.205351,0.926439,-5.967761,-7.012867
36.238683,1.986959,-5.321453,-6.474003
36.271921,0.833810,-5.476782,-8.559277
