time_tick,acc_X_value,acc_Y_value,acc_Z_value
20.919834,-12.684185,7.082301,0.634336
20.953064,-20.630076,5.751377,-1.083415
20.986472,-33.584217,-1.806190,-1.816067
21.019776,-40.866441,-17.765162,-19.686278
21.053076,-25.069533,-14.710500,-7.602460
21.086522,-13.460084,-12.790881,-5.800610
21.119748,-7.056264,-11.051880,-3.320128
21.153062,-1.636046,-10.864377,-0.156078
21.186440,4.135084,-11.802339,0.782184
21.219725,3.062593,-10.613875,-0.954872
21.253073,1.655201,-11.234145,0.253645
21.286433,-0.984800,-13.271234,-3.602355
21.319766,-11.060260,-16.406254,-7.335647
21.353371,-27.411894,-24.341670,-17.172127
21.386447,-41.283347,-18.934472,-12.092048
21.419906,-26.037573,-4.368227,-12.981675
21.453099,-17.838187,4.546153,-8.096731
21.486393,-9.763604,8.492836,-3.515861
21.519727,-3.465282,15.226170,0.301082
21.553300,1.287378,18.136725,1.384197
21.586417,1.368036,15.138329,1.923959
21.619722,-5.407946,10.199065,-1.112146
21.653144,-8.454677,6.030311,-0.747467
21.686452,-12.385348,3.008871,-0.063149
21.719779,-18.952578,-2.798473,-3.750352
21.753093,-44.551548,-19.946806,-8.877717
21.786454,-32.682768,-26.661884,-11.222772
21.819779,-11.735449,-15.427140,-6.248341
21.853138,-9.076743,-13.777327,-2.255269
21.886433,-2.210675,-10.579158,-1.333319
21.919767,4.234746,-8.248319,2.061930
21.953212,5.743745,-7.736391,4.649406
21.986479,5.971053,-6.475200,1.914532
22.019708,4.436614,-6.820726,-1.365043
22.053112,-2.020479,-11.424042,-4.695646
22.086369,-11.646711,-19.796565,-6.665246
22.119791,-34.227382,-28.159660,-15.365038
22.153210,-37.777811,-18.007284,-9.428553
22.186391,-26.223879,-5.721299,-7.062698
22.219752,-11.284275,5.241394,-8.056327
22.253190,-5.453737,8.517377,-4.297745
22.286405,-1.846145,12.653508,0.278336
22.319876,0.914618,16.108315,2.336675
22.353166,-1.501218,14.196327,-1.799157
22.386468,-3.749154,11.030032,-2.728440
22.419919,-10.811404,6.969920,0.565501
22.453078,-14.265013,1.883406,-0.825879
22.486458,-27.944174,-9.897833,-7.317091
22.519858,-41.624084,-23.977439,-6.139401
22.553081,-23.993301,-21.645403,-9.495294
22.586464,-10.290048,-15.278844,-4.516823
22.619996,-5.028751,-11.283527,-2.278464
22.653050,1.708474,-9.581788,-2.460280
22.686481,4.002949,-10.161804,0.345974
22.719765,7.715291,-8.402302,1.174547
22.753125,8.193700,-8.402900,2.147376
22.786439,1.830433,-11.064599,4.889583
22.819833,-4.685470,-15.852276,-2.189127
22.853098,-25.456510,-28.553071,-15.084308
22.886432,-45.306198,-25.409223,-16.975346
22.919776,-32.950778,-10.694084,-8.831328
22.953114,-17.025626,4.494825,-4.429282
22.986501,-7.391015,9.754326,-2.515947
23.019729,-2.010902,16.033793,-2.288490
23.053063,1.952990,18.801888,1.570203
23.086470,-1.278699,14.837697,2.491555
23.119746,-4.589250,10.656523,-1.782846
23.153081,-12.106563,4.223971,-0.196182
23.186433,-13.849455,-0.118816,0.461200
23.219742,-18.884641,-4.682627,-8.830281
23.253066,-38.431451,-17.901337,-2.039484
23.286717,-27.507366,-18.959013,-7.907133
23.319813,-14.812856,-16.056539,-13.511262
23.353093,-8.443454,-12.144722,-0.539463
23.386499,-2.327995,-9.288487,-0.038159
23.419743,1.248621,-7.969385,1.489247
23.453117,4.661677,-6.585936,3.385971
23.486470,4.371669,-4.756850,5.222838
23.519762,4.023899,-4.451728,-0.589892
23.553107,0.465838,-7.366024,-1.328680
23.586605,-5.074692,-12.112250,-1.113044
23.619816,-20.926818,-20.754579,-13.615712
23.653146,-39.803228,-20.113359,-10.300822
23.686468,-29.122612,-10.369807,-4.959317
23.719720,-20.644741,-3.016802,-5.781904
23.753075,-9.325000,4.407583,-5.266983
23.786404,-3.349608,7.304072,-3.740924
23.819721,0.322630,9.020477,-0.798794
23.853196,0.967741,9.257661,0.675339
23.886417,-0.068985,8.706676,-2.485569
23.919722,-2.175360,8.359055,-2.853541
23.953112,-6.440184,5.651715,0.542456
23.986465,-10.600257,3.515562,-1.325388
24.019940,-17.611029,6.858286,-5.567316
24.053080,-34.103777,5.032792,0.967891
24.086433,-26.193950,1.811129,-9.764651
24.119865,-20.584435,-0.314101,-11.144509
24.153129,-17.149680,-1.891636,-4.917417
24.186450,-13.208534,-3.861836,1.098529
24.219614,-13.365958,-5.582131,1.433131
24.253149,-9.144531,-5.912542,-1.779255
24.286534,-7.431418,-4.579972,-2.912501
24.319769,-7.397749,-5.324446,-3.061994
24.353221,-9.906812,-5.199643,-1.480268
24.386457,-11.526847,-3.379836,-2.046517
24.419856,-12.265634,-0.433665,-5.883811
24.453086,-21.056858,0.341186,-6.016395
24.486468,-21.973271,0.662170,-1.477275
24.519767,-19.804346,2.694172,-6.207938
24.553328,-16.635507,4.287121,-2.149920
24.586467,-10.361876,3.822180,-4.343985
24.619815,-5.261895,4.957072,-4.819101
24.653287,-4.125806,5.164028,-2.031702
24.686408,-6.207040,6.170826,-0.991235
24.719700,-7.408673,6.962288,-0.906687
24.753113,-8.940418,7.280728,-0.179572
24.786496,-8.224975,7.682669,-1.605220
24.819774,-8.771621,7.426630,-1.142374
24.853112,-8.512589,6.670185,-1.547907
24.886413,-13.372992,6.533112,-1.030441
24.919824,-15.733310,5.266684,-2.214716
24.953104,-15.983962,4.045298,-3.692290
24.986469,-15.670909,2.197806,-2.562935
25.019778,-12.124520,0.506691,-1.703386
25.053065,-7.285367,-1.545812,-2.374534
25.086432,-5.115843,-3.451814,-2.153212
25.119787,-6.223949,-3.927529,-2.214716
25.153070,-8.604918,-4.077172,-1.620334
25.186470,-12.608915,-3.902239,-2.747145
25.219729,-14.355547,-4.003398,-3.278228
25.253112,-15.624819,-3.134720,-1.910342
25.286481,-15.046000,-1.693809,-2.787549
25.319775,-14.529432,-0.174184,-3.452263
25.353114,-14.379640,0.487237,-6.410853
25.386442,-15.580075,-0.078413,-3.141305
25.419943,-16.048907,0.689555,-1.254606
25.453116,-14.212189,1.990999,-2.422869
25.486777,-9.643141,1.878169,-4.761040
25.520036,-7.532128,1.174248,-3.238124
25.553076,-7.001644,0.942751,-1.835969
25.586439,-7.161163,2.512505,-0.918508
25.620014,-5.200990,3.028324,-1.259395
25.653093,-7.140812,3.714886,-1.318354
25.686467,-7.092477,4.676492,-0.502052
25.719881,-7.745669,4.997177,-1.494783
25.753335,-10.303216,4.609452,-1.818012
25.786472,-9.612165,3.826071,-2.104578
25.819781,-12.647074,4.168155,-1.522018
25.853241,-14.379191,3.708601,-0.892022
25.886481,-13.796481,2.649877,-3.942194
25.919741,-13.698016,1.235452,-4.048740
25.953095,-10.732542,-0.300333,-1.482363
25.986437,-7.538413,-2.073004,-0.667408
26.019798,-6.057098,-2.821069,-1.147013
26.053106,-5.630615,-3.224207,-1.142225
26.086425,-7.402388,-2.505472,-1.356663
26.119761,-10.559255,-2.060434,-2.537645
26.153142,-13.159301,-2.557099,-1.552995
26.186404,-13.479687,-2.413741,-0.891573
26.219812,-15.136384,-1.672410,-2.103232
26.253104,-15.169455,-1.626918,-3.272542
26.286427,-13.310291,-0.433516,-4.784983
26.319772,-16.490802,0.258733,-4.449483
26.353075,-17.686749,0.517914,-1.719547
26.386654,-15.461708,0.864487,-2.184488
26.419775,-11.146005,0.886634,-3.559706
26.453078,-8.357559,0.519111,-2.835435
26.486605,-7.145002,0.956218,-1.872183
26.519782,-5.920922,1.443157,-0.975522
26.553210,-5.310080,1.833425,-1.417119
26.586463,-6.651330,2.325302,-1.169460
26.619773,-6.972015,3.192183,-0.912672
26.653082,-6.630829,4.055174,-1.278699
26.686602,-8.751868,4.206763,-0.588695
26.719759,-9.086170,2.802962,-1.508251
26.753103,-9.315273,2.905019,-2.697015
26.786430,-11.891826,3.258326,-1.109303
26.820107,-13.324058,3.027426,-0.673393
26.853116,-13.937744,2.733228,-2.375432
26.886579,-13.045872,1.745435,-1.892983
26.919858,-10.697076,-0.352409,-2.862221
26.953088,-8.133842,-1.220338,-3.371007
26.986440,-6.824317,-1.973641,-3.467826
27.019779,-6.448713,-3.733292,-1.720744
27.053106,-8.133244,-4.115780,-1.173201
27.086400,-11.441849,-3.241266,-2.498139
27.119784,-12.225081,-2.020180,-2.744302
27.153084,-12.924212,-1.199837,-3.029970
27.186437,-14.849219,-0.473171,-3.550129
27.219775,-14.773350,0.768267,-3.840736
27.253093,-15.801098,0.730707,-3.808862
27.286441,-14.933768,-0.032772,-2.915494
27.319778,-14.661118,0.716939,-2.226088
27.353123,-13.158553,1.610757,-3.090127
27.386418,-10.097307,1.651609,-3.420239
27.419871,-7.023492,0.958762,-2.411795
27.453137,-6.769697,0.720531,-1.289773
27.486430,-6.427464,0.703920,-0.563555
27.519778,-5.822906,1.289922,-0.086494
27.553105,-6.528473,2.196160,-0.017957
27.586459,-8.144168,2.843216,-0.769314
27.619728,-7.597372,2.925220,-1.022810
27.653229,-8.466050,3.366517,-1.509897
27.686530,-9.397727,3.171982,-2.112809
27.719748,-9.863266,2.838427,-2.266043
27.753276,-11.166806,2.759117,-1.404998
27.786426,-13.253128,2.925370,-0.789965
27.819779,-14.814801,2.481529,-1.824596
27.853086,-13.202848,1.380157,-3.295287
27.886578,-10.932764,-0.184061,-3.202359
27.919783,-8.215697,-1.739749,-2.663046
27.953153,-6.339025,-2.528966,-2.526871
27.986439,-5.536639,-2.875838,-1.612103
28.019778,-7.490827,-2.478835,-0.997969
28.053062,-9.553655,-2.171020,-1.807088
28.086472,-11.235192,-1.605070,-1.412180
28.119730,-13.289491,-1.135491,-2.458634
28.153073,-16.822561,-0.721728,-2.700307
28.186375,-14.068831,-0.784728,-1.852430
28.219700,-13.966924,0.571786,-4.432424
28.253039,-15.025798,0.370516,-4.155585
28.286400,-15.025349,0.228505,-2.285048
28.319805,-14.145000,1.810530,-2.021527
28.353110,-11.152290,2.145431,-2.977595
28.386433,-7.912969,1.546261,-2.756872
28.419921,-6.292187,0.818697,-0.970883
28.453225,-5.447452,0.380392,-1.148510
28.486445,-6.443625,1.223481,-1.251464
28.519930,-7.595277,3.198768,-1.597289
28.553174,-7.980458,3.731796,-1.241737
28.586469,-8.898219,4.055474,-1.791226
28.619803,-10.219117,4.566055,-2.086771
28.653256,-9.155455,3.467227,-1.599234
28.686480,-10.967182,4.019709,-1.104814
28.719964,-12.587067,2.750737,0.150242
28.753120,-11.775254,2.226238,-0.771110
28.786473,-12.215354,2.166531,-2.155457
28.820021,-12.351379,1.911539,-2.575654
28.853113,-9.304649,0.224464,-1.800205
28.886475,-7.126446,-0.752255,-1.810380
28.919940,-5.679249,-1.338407,-2.488413
28.953115,-4.769719,-2.096498,-1.905404
28.986472,-7.151287,-2.388002,-1.593548
29.019738,-9.855634,-2.412693,-2.710632
29.053112,-12.199941,-2.061781,-1.141626
29.086472,-13.213023,-1.938624,0.093676
29.119809,-15.348727,-1.277502,-0.933473
29.153065,-17.134417,0.391017,-3.217174
29.186476,-15.720291,-0.126149,-4.775406
29.219716,-15.938470,-0.693296,-3.354247
29.253070,-15.065154,0.562508,-3.102847
29.286434,-12.738954,1.768181,-2.950061
29.319729,-10.111075,1.760849,-2.773782
29.353098,-7.018703,0.932126,-2.774231
29.386466,-6.554960,0.811813,-2.045619
29.419855,-5.938580,1.009192,-1.561823
29.453026,-5.704838,1.872781,-0.409273
29.486475,-7.258281,2.762110,-0.823635
29.519867,-8.994888,3.386570,-0.776497
29.553188,-8.092391,3.918999,-1.377314
29.586512,-9.772283,4.215741,-1.747530
29.619779,-10.139956,3.758881,-1.620035
29.653103,-11.526697,4.033626,-0.676835
29.686574,-12.604874,2.817477,-0.751357
29.719632,-12.101775,2.108469,-2.443819
29.753067,-13.643097,2.007759,-3.180511
29.786529,-12.812130,0.451173,-1.412330
29.819777,-8.969898,-0.996772,-1.512292
29.853177,-5.628819,-2.389349,-2.645837
29.886732,-5.440120,-2.817028,-1.753217
29.919741,-6.250436,-2.928064,-0.563855
29.953207,-9.412092,-1.787036,-0.808970
29.986482,-12.147565,-1.383000,-1.099576
30.019872,-13.285151,-1.949548,-0.606952
30.053199,-15.618534,-1.599384,-1.125315
30.086406,-15.261934,-1.199987,-1.192505
30.119770,-14.440095,0.245265,-2.701953
30.153097,-15.118277,-0.119864,-3.926481
30.186396,-15.703980,-0.355402,-1.532942
30.219713,-15.242930,0.329663,-1.348882
30.253117,-12.678798,1.549253,-2.726046
30.286494,-9.023470,1.467698,-4.022552
30.319774,-5.959530,0.861345,-3.893859
30.353105,-5.726536,0.761533,-2.052952
30.386412,-6.358628,0.896661,-0.061803
30.419746,-6.719417,1.489696,0.258284
30.453135,-8.463805,2.552609,-1.626768
30.486538,-8.887444,3.175573,-1.431185
30.519782,-8.830131,3.460194,-1.123669
30.553294,-9.285046,3.281670,-1.017871
30.586942,-8.562420,3.039548,-1.414874
30.619767,-9.680552,2.898285,-0.921651
30.653287,-11.231002,2.971909,-0.774702
30.686500,-12.568361,2.689084,-1.305934
30.719780,-13.598204,2.268587,-2.514002
30.753277,-12.317710,0.751507,-3.173179
30.786464,-9.683994,-1.149258,-3.277779
30.819834,-7.882442,-2.279212,-2.394586
30.853142,-6.562442,-2.869553,-0.530634
30.886564,-6.200156,-2.545427,-0.220574
30.919780,-8.207317,-2.114455,-0.729958
30.953111,-10.895054,-2.033049,-1.119180
30.986664,-13.187584,-2.263798,-1.368036
31.019784,-14.718731,-2.450852,-2.356128
31.053270,-15.624519,-2.646884,-2.284898
31.086423,-13.949566,-1.029394,-3.861387
31.119725,-13.909312,-1.050793,-5.596646
31.153148,-14.555021,-0.976869,-3.361280
31.186470,-14.910124,-0.077365,-1.644875
31.219747,-13.282308,0.317093,-2.231326
31.253116,-10.349007,0.250802,-2.446961
31.286515,-7.799241,0.089187,-2.638504
31.319937,-7.276538,0.153085,-2.115203
31.353104,-7.262322,0.662170,-1.319103
31.386545,-7.461646,1.493886,-0.781435
31.419723,-8.052437,2.322459,-1.063812
31.453078,-8.814269,2.904869,-0.992582
31.486438,-9.102032,3.729551,-2.012847
31.519744,-8.766982,3.661464,-2.048313
31.553111,-7.528836,3.023536,-2.270981
31.586519,-9.664690,3.202209,-1.366539
31.619777,-11.769567,2.827204,-0.551135
31.653111,-12.471393,2.162191,-0.296592
31.686502,-12.740002,1.890439,-2.329043
31.719779,-11.747720,0.748364,-3.027576
31.753278,-10.632431,-0.727863,-2.557847
31.786358,-8.234702,-2.330090,-2.454144
31.819723,-7.629845,-3.270596,-2.356278
31.853044,-7.060753,-3.395548,-1.880413
31.886423,-8.200583,-2.488861,-1.836269
31.919696,-10.607440,-1.897323,-1.509598
31.953138,-12.933041,-1.680790,-0.437107
31.986442,-14.488580,-1.293813,0.265317
32.019693,-13.996554,-1.444952,-0.617128
32.053048,-15.547753,0.043396,-1.361900
32.086383,-15.081016,-0.976869,-3.326862
32.119699,-14.519556,-1.372675,-2.577600
32.153043,-13.740664,-0.213690,-3.123946
32.186380,-12.793873,0.833212,-3.443733
32.219740,-10.974514,0.499807,-3.469472
32.253180,-8.397813,-0.101907,-2.958441
32.286480,-6.945228,0.120912,-2.868057
32.319985,-7.140213,0.477062,-1.825045
32.353111,-7.389668,1.104664,-0.857005
32.386448,-7.412114,2.052802,-0.303925
32.419752,-7.169693,2.540488,-0.671298
32.453113,-7.468979,2.915045,-1.347535
32.486461,-8.742440,3.180362,-1.556586
32.519716,-8.253557,2.344157,-0.829920
32.553133,-9.179098,2.475394,-0.780089
32.586432,-10.590531,2.663196,-0.484544
32.619868,-12.261893,2.729338,0.232545
32.653103,-13.467416,2.540339,-0.793706
32.686536,-14.386972,1.790777,-2.328744
32.720135,-11.252102,-0.533627,-3.416947
32.753105,-9.619946,-1.926204,-3.135918
32.786445,-7.345224,-2.973256,-3.071571
32.820115,-7.179569,-2.702851,-2.871199
32.853099,-7.025138,-2.756872,-1.945059
32.886881,-8.686025,-2.603787,-0.747018
32.919749,-11.862945,-2.155906,-0.439950
32.953207,-13.103185,-1.691714,-0.464941
32.986440,-14.184206,-1.323293,-0.932126
33.019601,-14.512972,-0.991534,-1.645175
33.053140,-15.196989,-0.244517,-2.685941
33.086587,-14.896207,-1.052738,-3.242912
33.119872,-15.016819,-0.959810,-1.021014
33.153110,-14.969083,0.297341,-1.283488
33.186395,-12.900569,0.963252,-1.591303
33.219762,-9.711528,0.755547,-2.667685
33.253119,-7.616527,0.474518,-3.029073
33.286388,-6.442428,0.533327,-2.830646
33.319909,-6.413996,1.151652,-1.652357
33.353075,-6.829255,1.768630,-1.110949
33.386451,-6.849307,2.399225,-1.051691
33.419870,-7.193785,2.895441,-0.796100
33.453076,-7.827374,3.366966,-1.088952
33.486439,-8.361000,3.260121,-1.025353
33.519655,-8.973639,3.051519,-1.142075
33.553074,-10.392553,3.240817,-1.031638
33.586448,-12.587516,3.115267,-0.142610
33.619826,-14.660220,2.354781,-1.153747
33.653074,-14.808217,1.432682,-2.487066
33.686447,-12.334320,-0.239429,-2.091111
33.719681,-8.382549,-2.007310,-2.253772
33.753083,-7.348965,-2.627730,-2.656013
33.786443,-6.617959,-2.898434,-1.387789
33.819837,-7.043694,-2.500683,-1.099127
33.853244,-9.329938,-2.411047,-1.281841
33.886451,-11.152290,-2.253323,-0.849373
33.919894,-13.241605,-2.144832,-1.330775
33.953139,-15.300243,-1.607165,-1.843302
33.986845,-14.797742,-1.826392,-1.603125
34.019871,-14.450271,-0.556073,-1.901962
34.053352,-14.410765,-0.486789,-3.209991
34.086401,-14.732498,-0.446535,-1.819509
34.120083,-13.833892,0.470627,-1.540424
34.153119,-12.691368,1.080123,-1.943563
34.186396,-11.871175,1.066206,-2.824361
34.219959,-8.222730,0.589294,-2.111612
34.253070,-7.581361,0.313352,-0.880349
34.286414,-7.706911,0.701825,-0.536919
34.319864,-6.768051,1.580080,-1.026700
34.353076,-7.044442,2.338171,-0.968040
34.386718,-7.386077,3.144747,-1.136987
34.419897,-6.421029,3.682563,-1.198041
34.453119,-8.013978,4.084355,-0.043995
34.486436,-9.063574,3.895505,0.182564
34.519819,-8.683182,3.953417,-1.000513
34.553232,-10.384023,3.810209,-1.179785
34.586417,-12.079927,3.495210,-1.486104
34.619947,-16.337119,2.941831,-2.823014
34.653224,-17.107780,0.977617,-2.275022
34.686429,-13.697118,-0.771559,-2.048013
34.719876,-9.919681,-1.831480,-3.583051
34.753082,-7.393559,-2.928662,-7.490078
34.786606,-5.849992,-3.353050,-2.923724
34.819851,-7.175080,-3.240069,1.106161
34.853110,-9.703747,-2.593462,-0.327568
34.886436,-10.268798,-2.091709,-1.730770
34.920450,-12.090402,-1.450040,-2.376629
34.953111,-16.427952,-0.789367,-0.289260
34.986504,-15.556581,0.297640,-0.484694
35.019870,-15.231108,2.079289,-2.823164
35.053175,-16.456983,0.449976,-0.009128
35.086421,-15.072337,0.308713,0.330262
35.120209,-12.841460,1.835221,-1.642481
35.153168,-9.204089,1.825644,-2.941831
35.186447,-8.605966,1.306533,-1.827290
35.219871,-8.008891,1.090747,-0.391765
35.252966,-6.324659,2.044422,-1.032686
35.286439,-6.207489,2.787549,-0.814058
35.319880,-6.651330,3.121402,-1.267775
35.353058,-6.752638,3.401833,-0.791013
35.386534,-8.086705,3.691841,-1.876971
35.419921,-8.856468,4.071485,-1.511693
35.453072,-9.483322,3.283615,-0.503997
35.486473,-11.250306,4.033027,-0.454765
35.519889,-13.622297,4.482405,-0.169695
35.553175,-14.373055,2.518940,-1.378660
35.586454,-13.418333,1.557783,-3.592029
35.619870,-12.034136,0.887532,-2.783658
35.653077,-8.356810,-0.597674,-1.865299
35.686611,-6.721063,-1.608662,-2.005066
35.719882,-6.046323,-2.255269,-1.200885
35.753169,-6.295479,-2.360617,-0.601565
35.786708,-8.230362,-2.215613,-1.364744
35.819762,-11.240430,-1.986959,-1.686775
35.853069,-13.924575,-2.272777,-1.104066
35.886529,-15.163769,-2.064923,-1.090448
35.919879,-14.021095,-1.504361,-0.481850
35.953431,-14.201714,1.160331,-3.784470
35.986461,-17.058997,0.838749,-3.918401
36.019870,-15.019812,-0.715892,-1.332122
36.053110,-15.154641,0.858053,-2.270832
36.086489,-13.330044,1.435375,-3.283316
36.119802,-10.715333,1.217495,-3.355593
36.153092,-8.805889,1.041665,-3.028773
36.186449,-7.729956,1.043909,-1.992496
36.219918,-7.206655,1.475479,-1.314913
36.253085,-6.497796,2.524028,-1.210911
36.286445,-7.188099,3.398990,-0.874663
36.319866,-5.634506,4.138675,-0.819744
36.353118,-7.738635,5.264738,-0.423041
36.386450,-9.286692,5.255760,0.146949
36.419813,-11.418206,4.913077,-0.097866
36.453065,-13.242802,4.740539,-0.745671
36.486445,-15.614194,3.337936,-2.039484
36.519880,-12.970901,3.258924,-1.426397
36.553072,-14.162059,3.749304,-3.049723
36.586444,-11.495870,1.541023,-3.513167
36.619823,-7.631042,-0.244367,-3.532322
36.653173,-3.860938,-1.951643,-6.531915
36.686445,-5.141732,-3.371605,-5.715912
36.719860,-6.289044,-4.212299,-1.207918
36.753069,-10.261466,-4.577727,-0.172987
36.786447,-12.931246,-6.206441,-4.281285
36.819999,-16.068660,-7.843984,-2.838427
36.853074,-17.627490,-7.972827,-4.323634
36.886443,-17.162400,-7.265165,-3.466928
36.919776,-16.584629,-9.044869,-2.514899
36.953187,-15.319697,-10.722665,-2.409551
36.986410,-29.039411,-10.490120,-11.087046
37.019845,-38.566130,-9.201994,-12.400462
37.053142,-41.123677,-4.207511,-14.854457
37.086447,-28.472563,6.594166,-8.347682
37.119871,-16.756568,12.545466,-9.106222
37.153067,-6.652826,16.614856,-5.998886
37.186514,0.391316,21.659769,-1.037624
37.219799,4.764182,22.510040,2.446513
37.253127,-2.884218,17.457496,0.136923
37.286448,-7.238379,13.138052,0.037560
37.319905,-6.642501,12.438172,2.511009
37.353113,-13.343362,7.782032,0.524798
37.386408,-32.335297,-1.110351,-13.694425
37.419761,-47.135583,-15.691859,-7.059556
37.453078,-42.994813,-24.300069,-11.779444
37.486408,-17.098053,-15.002154,-4.603765
37.519882,-7.058359,-12.279850,-1.314913
37.553064,3.636174,-10.507928,-0.123605
37.586585,9.153509,-9.464916,5.834878
37.619993,8.962116,-7.921200,5.369788
37.653118,10.964039,-6.940290,4.153789
37.686432,11.979666,-8.921862,-7.969085
37.719885,-3.772798,-18.288762,-20.059338
37.753103,-23.504268,-26.126162,-16.266338
37.786375,-59.442219,-32.021196,-22.343937
37.820016,-46.733193,-12.877075,-9.614260
37.853224,-34.401866,1.802150,-14.625802
37.886400,-14.431715,14.604254,-5.790284
37.919867,-8.614795,20.200900,-1.337958
37.953067,2.181645,27.223344,0.499059
37.986436,0.865834,22.296051,2.087519
38.019968,-5.852985,14.987938,-0.959511
38.053066,-8.765934,9.103080,-1.417268
38.086391,-5.977039,6.172772,3.810508
38.119858,-21.739379,-0.498161,2.209478
38.153069,-40.993338,-12.030395,-3.577664
38.186417,-45.616707,-21.848020,-15.849882
38.219727,-21.503691,-16.467159,-24.227492
38.253144,-13.090466,-12.042067,-1.126213
38.286519,-2.117897,-12.589461,-3.505236
38.319738,3.977061,-12.165223,2.571464
38.353112,7.765870,-10.817988,4.193893
38.386446,9.327395,-9.656908,-3.066783
38.419795,6.969471,-8.813521,-1.730621
38.453114,0.376502,-11.714499,1.628115
38.486408,-8.127258,-16.377672,-5.005706
38.519842,-24.469615,-23.935389,-9.921028
38.553061,-46.346815,-30.358663,-19.101024
38.586544,-38.366357,-8.626916,-5.857324
38.619886,-27.109466,2.454743,-1.630360
38.653166,-11.562462,8.164519,-4.616485
38.686426,-3.982897,20.775379,-4.887039
38.719726,4.524754,24.199060,2.926417
38.753201,-0.508936,20.870103,4.663473
38.786470,-4.783935,15.293060,-1.326734
38.819872,-5.386996,8.625569,-0.677434
38.853080,-6.119349,4.557077,-1.453033
38.886421,-30.121479,-0.597075,-0.590790
38.919719,-49.320968,-20.740213,-3.890417
38.953069,-34.977393,-24.096106,-21.848618
38.986472,-18.705817,-15.859608,-6.832697
39.019870,-5.836225,-10.387764,-1.816516
39.053113,1.624225,-10.299026,-3.530227
39.086616,5.107463,-11.221874,-0.140964
39.119864,6.979197,-11.280235,2.178652
39.153077,7.170740,-11.066096,6.210033
39.186400,5.378168,-12.056283,4.706570
39.219734,-3.841933,-16.244789,-4.653896
39.253196,-24.907769,-19.036379,-6.996855
39.286457,-44.401457,-27.879080,-13.311488
39.319770,-39.315392,-10.941443,-8.935480
39.353067,-26.109701,0.252747,-6.057995
39.386534,-11.676639,7.679227,-3.408118
39.419782,-3.365171,16.671272,-2.919235
39.453204,1.172602,21.558012,0.920154
39.486475,4.628456,20.780916,4.512483
39.519810,-1.233208,13.633071,1.575142
39.553109,-7.744771,6.852450,2.295972
39.586445,-11.252401,1.143571,0.909081
39.619605,-28.400286,-3.907177,-1.832228
39.653345,-48.077436,-19.007198,-2.576702
39.686402,-33.627763,-23.843658,-21.786217
39.719746,-13.729291,-12.325491,-0.216234
39.753110,-8.011135,-10.417992,4.182969
39.786413,0.975073,-8.194148,-3.212834
39.819718,4.928640,-7.421093,1.453183
39.853173,5.488754,-7.287462,1.878767
39.886452,5.300503,-8.138032,-0.316345
39.919768,0.749861,-9.065669,7.121807
39.953234,-2.109068,-12.338959,2.064923
39.986456,-10.554317,-18.645511,-1.992496
40.019792,-41.731677,-34.519336,-11.777199
40.053155,-36.329566,-18.712102,-10.497004
40.086415,-23.728134,-4.396959,-17.312193
40.119761,-13.458737,7.685063,-1.836568
40.153188,-5.477231,11.943453,-5.061523
40.186409,0.011672,17.901486,-5.491747
40.219782,2.012249,17.699468,-1.405297
40.253116,-1.600731,13.641750,-2.909209
40.286385,-6.224847,9.917886,-3.480545
40.319807,-9.280856,4.951535,-0.904592
40.353074,-14.694488,3.386121,-0.997819
40.386386,-36.108544,-7.433364,-1.675552
40.419741,-38.896542,-27.689482,-17.283461
40.453087,-26.474381,-24.344364,-13.442725
40.486394,-11.632195,-16.056539,-0.833062
40.519806,-4.978920,-10.079949,1.133695
40.553097,2.322758,-7.736241,-1.172004
40.586408,5.599190,-7.242569,0.697935
40.619721,8.392126,-5.042518,3.064837
40.653050,7.718733,-4.757000,1.879964
40.686411,3.497754,-7.334599,0.312305
40.719740,-3.492367,-14.319334,2.602141
40.753099,-17.604146,-27.821168,-8.138032
40.786413,-39.540305,-35.269496,-25.235188
40.819982,-30.075838,-11.591043,-6.553314
40.853085,-17.531569,1.548954,-5.278356
40.886461,-10.495058,4.990592,-1.219291
40.919609,-4.665418,7.963998,-3.718029
40.953072,-1.547458,13.361768,-3.720872
40.986411,-2.368848,14.714391,0.202168
41.019951,-2.804608,14.224310,1.025503
41.053106,-5.362754,10.696328,-0.740882
41.086439,-11.973830,6.066226,0.232395
41.120169,-16.726191,2.119992,-0.730407
41.153055,-44.430787,-18.585804,-4.495124
41.186447,-37.852932,-25.885237,-11.143461
41.220160,-18.044844,-16.748188,-10.675079
41.253110,-8.076080,-12.202634,-0.021249
41.286440,-4.013274,-9.689530,-2.935845
41.319768,1.185172,-7.306317,-3.405125
41.353088,6.219011,-7.111631,-0.911475
41.386411,7.950679,-7.659474,-0.259930
41.419925,4.676641,-9.519237,-0.918508
41.453076,3.698126,-12.917030,-1.111697
41.486449,-5.015283,-16.973551,-5.985868
41.519856,-15.382098,-22.113636,-4.784684
41.553063,-44.783645,-31.385363,-10.620759
41.586387,-34.075195,-14.859694,-7.223115
41.619781,-21.342376,0.366326,-10.994417
41.653132,-10.213879,9.827352,-3.434156
41.686408,-3.083094,14.627598,0.916264
41.719871,2.478237,17.423677,0.994078
41.753112,-0.046090,13.564535,0.606503
41.786409,-4.380199,9.471351,-0.061354
