Timestamp,Milliseconds,X,Y,Z
2019-06-13 19:48:51,25002,3.515416,-7.563896,-0.78847766
2019-06-13 19:48:51,25102,6.3874807,-11.040928,0.9577956
2019-06-13 19:48:51,25202,8.768026,-11.101568,0.85536206
2019-06-13 19:48:51,25303,6.241463,-7.284818,-3.3473237
2019-06-13 19:48:51,25402,2.0934422,-4.141241,-0.41753918
2019-06-13 19:48:51,25502,3.5493753,-5.6551332,0.5723866
2019-06-13 19:48:52,25602,6.7210894,-9.231534,-2.1930122
2019-06-13 19:48:52,25702,8.276343,-14.03639,-1.7556968
2019-06-13 19:48:52,25803,8.998397,-10.198878,-0.1822562
2019-06-13 19:48:52,25902,2.2116678,-6.949582,-0.07083006
2019-06-13 19:48:52,26002,3.1179307,-6.109859,-0.80016136
2019-06-13 19:48:52,26102,4.3361006,-6.5912185,0.5477742
2019-06-13 19:48:52,26202,5.1109023,-10.389275,-0.22527522
2019-06-13 19:48:52,26302,7.0858984,-11.477553,-1.1605366
2019-06-13 19:48:52,26403,8.584276,-7.4978065,-0.041180268
2019-06-13 19:48:52,26502,3.5168526,-6.8197594,-3.495257
2019-06-13 19:48:53,26602,3.9761178,-8.451858,-1.487374
2019-06-13 19:48:53,26703,5.2736316,-7.608294,-2.00546
2019-06-13 19:48:53,26802,6.524458,-7.599608,-1.5356601
2019-06-13 19:48:53,26902,8.390393,-7.107255,-0.69310224
2019-06-13 19:48:53,27002,8.01482,-6.291062,0.84145653
2019-06-13 19:48:53,27102,5.7239523,-9.558917,1.9795547
2019-06-13 19:48:53,27203,6.3507156,-8.336974,1.1001644
2019-06-13 19:48:53,27302,5.907281,-8.353504,0.36656186
2019-06-13 19:48:53,27402,6.4135585,-8.745865,2.5832574
2019-06-13 19:48:53,27502,5.765975,-8.733828,1.9733872
2019-06-13 19:48:54,27602,3.9005089,-9.567182,2.543351
2019-06-13 19:48:54,27702,2.3646476,-13.678544,-1.3199233
2019-06-13 19:48:54,27803,-5.806159,-12.644124,-0.7446638
2019-06-13 19:48:54,27902,7.677563,-9.54481,-1.8720646
2019-06-13 19:48:54,28002,2.6702628,-7.755212,-1.6148124
2019-06-13 19:48:54,28102,4.2521787,-6.2694755,-1.1805905
2019-06-13 19:48:54,28202,6.127088,-8.770391,-1.1394485
2019-06-13 19:48:54,28303,5.70387,-7.491151,-2.3271067
2019-06-13 19:48:54,28402,5.66381,-7.439168,-0.78904265
2019-06-13 19:48:54,28502,5.778396,-7.1105394,-0.7360925
2019-06-13 19:48:55,28602,6.441791,-9.082586,-1.0255516
2019-06-13 19:48:55,28702,7.409786,-11.979437,-1.9598169
2019-06-13 19:48:55,28803,8.484812,-7.2893386,-0.020149602
2019-06-13 19:48:55,28902,3.3528018,-7.3327217,-0.22766943
2019-06-13 19:48:55,29002,4.020401,-5.779431,-0.35475367
2019-06-13 19:48:55,29102,3.8017814,-6.8426094,-0.5217157
